TransactionID,CustomerName,Category,Amount,Branch,Date,Status
235753,Sharon Bailey,Home Appliances,9728.71,Port Said - Port Fuad,2025-09-05,Pending
264375,Allison Hess,Home Appliances,13368.98,Suez - Port Tawfik,2025-09-03,Pending
712987,Mr. Fernando Burns III,Home Appliances,14861.24,Suez - Port Tawfik,2025-08-06,Failed
546205,Juan Kelly,Home Appliances,3003.96,Suez - Port Tawfik,2025-05-12,Success
127300,Rachel Crawford,Home Appliances,6117.48,Port Said - Port Fuad,2025-06-26,Pending
260880,Peter Wolf,Groceries,6232.87,Suez - Port Tawfik,2025-04-04,Success
608404,Shawn Porter,Fashion,14673.24,Suez - Port Tawfik,2025-11-24,Success
956072,Amber Fisher,Fashion,5833.21,Suez - Port Tawfik,2025-09-07,Pending
608225,Elizabeth Ray MD,Home Appliances,5330.01,Alexandria - Smouha,2026-02-21,Failed
213889,Pamela Kent,Toys,3496.94,Alexandria - Smouha,2025-07-21,Success
166303,Teresa Manning,Groceries,3990.62,Suez - Port Tawfik,2025-07-23,Failed
938381,Tammie Lopez,Home Appliances,13493.07,Port Said - Port Fuad,2025-08-31,Success
137167,Shannon Nguyen,Groceries,11275.56,Alexandria - Smouha,2025-11-09,Success
534518,Manuel James,Fashion,10017.77,Alexandria - Smouha,2025-07-26,Success
809770,Shannon White,Groceries,6316.83,Suez - Port Tawfik,2025-08-17,Pending
485537,Daniel Sanchez,Fashion,14019.34,Cairo - Nasr City,2025-10-21,Pending
515421,Victoria Espinoza,Home Appliances,37.38,Suez - Port Tawfik,2026-03-06,Success
149294,Emily Hill,Home Appliances,5583.28,Suez - Port Tawfik,2025-06-23,Pending
656464,Aaron Gonzalez,Groceries,8593.3,Cairo - Nasr City,2025-08-10,Success
894829,Stacy Christensen,Groceries,10539.25,Port Said - Port Fuad,2025-06-30,Failed
997546,Daniel Stevens,Home Appliances,10215.06,Alexandria - Smouha,2025-08-28,Pending
374481,Michelle Vang,Home Appliances,9708.86,Cairo - Nasr City,2026-02-05,Failed
927636,Kimberly Walsh,Toys,4139.17,Giza - Dokki,2025-11-15,Pending
930369,James Cervantes,Groceries,348.7,Cairo - Nasr City,2025-06-23,Success
838784,Diane Riley,Toys,6416.14,Suez - Port Tawfik,2025-12-07,Failed
335202,Hannah Johns,Electronics,275.86,Suez - Port Tawfik,2026-02-27,Success
779274,Angel Bell,Electronics,2364.19,Port Said - Port Fuad,2025-11-18,Failed
563631,Heidi Greer,Electronics,11399.56,Suez - Port Tawfik,2025-11-23,Success
851693,Brian Ashley,Fashion,3926.27,Alexandria - Smouha,2025-10-08,Pending
315326,Traci Cline,Electronics,12422.5,Suez - Port Tawfik,2025-08-23,Failed
320108,Tamara Rose,Toys,10232.22,Alexandria - Smouha,2025-07-01,Failed
542435,Ronald Stanton,Fashion,4940.15,Alexandria - Smouha,2026-02-05,Pending
555696,Curtis Martin,Home Appliances,5433.81,Alexandria - Smouha,2025-05-06,Failed
130212,Sandra Bowers,Fashion,8363.18,Cairo - Nasr City,2025-09-29,Failed
300488,Shawna Greene,Toys,6293.99,Cairo - Nasr City,2026-03-19,Pending
923767,John Nichols,Fashion,14919.74,Alexandria - Smouha,2025-07-10,Pending
954951,Benjamin Hansen,Fashion,9898.1,Alexandria - Smouha,2026-01-23,Failed
444223,Ashley Poole,Home Appliances,13024.93,Giza - Dokki,2025-06-08,Pending
925863,Mrs. Whitney Hoffman,Electronics,7264.42,Cairo - Nasr City,2025-07-13,Failed
589404,Raymond Jackson,Home Appliances,56.22,Suez - Port Tawfik,2025-07-08,Success
822487,Kathryn Wright,Home Appliances,4272.36,Alexandria - Smouha,2026-02-07,Success
808501,Melody Huang DDS,Electronics,10623.21,Cairo - Nasr City,2025-07-17,Failed
847468,April Mccarthy,Fashion,1088.73,Suez - Port Tawfik,2025-10-25,Pending
559382,Alexander Davila,Toys,413.68,Giza - Dokki,2026-03-15,Success
677125,Christine Harding,Electronics,13884.09,Alexandria - Smouha,2026-01-09,Failed
455135,Patricia Watts,Groceries,6282.46,Cairo - Nasr City,2025-09-15,Failed
312980,John Rhodes,Fashion,7317.57,Alexandria - Smouha,2025-12-17,Failed
106238,Martin Roberts,Toys,4983.44,Alexandria - Smouha,2025-09-25,Failed
476947,Amy Lee,Fashion,7233.88,Cairo - Nasr City,2025-10-23,Pending
119269,Pamela Lee,Groceries,10168.48,Giza - Dokki,2025-08-02,Success
697148,Melissa Schmitt,Fashion,8663.71,Suez - Port Tawfik,2025-04-10,Failed
653375,Audrey Summers,Electronics,14530.15,Giza - Dokki,2026-01-24,Failed
464209,Rita Warner,Home Appliances,3210.6,Cairo - Nasr City,2025-04-24,Pending
370663,Teresa King,Home Appliances,14142.57,Cairo - Nasr City,2026-03-09,Success
984233,Sherri Knight,Fashion,10970.7,Cairo - Nasr City,2025-07-24,Success
812474,Justin Rodriguez,Home Appliances,6305.65,Cairo - Nasr City,2025-11-17,Success
194218,Mrs. Jennifer Smith,Home Appliances,4988.89,Giza - Dokki,2025-05-08,Failed
694757,Janice Todd,Home Appliances,9507.72,Alexandria - Smouha,2025-04-05,Pending
428229,Alex Carpenter,Groceries,626.24,Cairo - Nasr City,2025-11-09,Pending
678994,Victoria Jones,Groceries,12640.98,Giza - Dokki,2025-08-26,Success
786415,Lance Williams,Home Appliances,10184.26,Suez - Port Tawfik,2025-04-24,Pending
504175,Cheryl Mcneil,Home Appliances,14965.66,Giza - Dokki,2026-02-07,Success
409131,Anthony Garcia,Toys,8037.15,Suez - Port Tawfik,2026-03-13,Success
300578,Jason Chen,Fashion,4636.88,Port Said - Port Fuad,2025-04-30,Pending
619116,Michael Wilkins,Home Appliances,14825.64,Suez - Port Tawfik,2025-09-26,Success
668982,Samuel Watkins,Groceries,8088.8,Giza - Dokki,2025-11-05,Success
240881,Kevin Jackson,Fashion,2612.43,Suez - Port Tawfik,2026-01-22,Pending
140412,David Soto,Groceries,3917.14,Alexandria - Smouha,2026-03-09,Success
765882,Glenn Nolan,Toys,2564.51,Alexandria - Smouha,2025-04-14,Failed
620861,Wendy Allen,Toys,3397.21,Suez - Port Tawfik,2025-08-08,Pending
573993,Tyler Dickerson,Electronics,4352.85,Cairo - Nasr City,2025-08-22,Failed
601321,Sophia Pierce,Groceries,13663.0,Alexandria - Smouha,2025-10-24,Pending
336299,Catherine Alvarez,Groceries,1182.82,Giza - Dokki,2026-01-03,Failed
714579,Laura Davis,Electronics,14174.52,Alexandria - Smouha,2026-03-07,Failed
600289,Rhonda Silva,Electronics,7557.43,Suez - Port Tawfik,2025-05-26,Success
220679,Glenn Jackson,Electronics,9776.01,Port Said - Port Fuad,2026-02-17,Success
382159,Betty Coleman,Groceries,12680.96,Alexandria - Smouha,2025-11-10,Pending
152002,James Lynch,Groceries,13318.31,Giza - Dokki,2026-01-10,Success
304340,Douglas Nguyen,Electronics,8543.56,Alexandria - Smouha,2025-11-15,Failed
486152,David Lyons,Groceries,11011.62,Giza - Dokki,2025-12-18,Success
455013,Steven Mitchell,Fashion,11925.0,Giza - Dokki,2025-04-24,Success
710436,Jessica Duncan,Toys,6849.52,Port Said - Port Fuad,2025-07-13,Pending
323046,Kelly Chen,Electronics,14170.13,Giza - Dokki,2025-06-24,Success
658386,Dawn Hill DDS,Fashion,5031.37,Port Said - Port Fuad,2025-10-04,Failed
481115,Donna Rose,Electronics,1835.39,Suez - Port Tawfik,2026-02-05,Failed
355324,John Garcia,Home Appliances,5092.46,Giza - Dokki,2025-04-13,Failed
155660,Tabitha Barr,Home Appliances,7920.15,Port Said - Port Fuad,2025-05-15,Failed
652178,Megan Olson,Groceries,9696.89,Port Said - Port Fuad,2025-12-09,Success
430515,Stacey Flores,Home Appliances,7002.41,Alexandria - Smouha,2026-01-05,Pending
157677,Antonio Braun,Toys,3228.85,Cairo - Nasr City,2025-06-12,Failed
454247,John Gilbert,Electronics,9023.27,Alexandria - Smouha,2026-03-21,Success
172436,Jessica Cameron,Electronics,5564.09,Giza - Dokki,2025-10-13,Success
566563,Julia Smith,Fashion,13209.28,Suez - Port Tawfik,2025-08-30,Success
881261,John Lee,Home Appliances,7031.36,Alexandria - Smouha,2025-10-08,Success
260907,Jeffrey Logan,Groceries,12989.38,Port Said - Port Fuad,2025-12-12,Failed
298493,Taylor Stephens,Home Appliances,10442.59,Port Said - Port Fuad,2025-04-03,Success
631601,Eric Taylor,Fashion,7754.33,Alexandria - Smouha,2025-07-12,Pending
554063,Robin Reid,Groceries,10233.72,Cairo - Nasr City,2026-03-09,Pending
950814,Michael Brown,Home Appliances,5463.42,Cairo - Nasr City,2025-11-27,Failed
785997,Mark Hernandez,Electronics,14830.35,Giza - Dokki,2026-02-13,Pending
729752,James Allison,Electronics,14559.66,Port Said - Port Fuad,2026-01-21,Pending
823502,Lindsey Larsen,Fashion,5467.13,Cairo - Nasr City,2026-02-28,Pending
132294,Theresa Young,Electronics,6052.21,Cairo - Nasr City,2025-11-03,Success
779339,Anthony Patterson,Fashion,5295.45,Giza - Dokki,2026-03-28,Pending
315113,Steven Young,Toys,1332.02,Alexandria - Smouha,2026-03-01,Pending
302231,Christopher Beck,Groceries,8366.65,Port Said - Port Fuad,2025-10-24,Pending
771900,Joan Mcclain,Toys,4446.04,Giza - Dokki,2026-01-11,Pending
801942,Mia Monroe,Home Appliances,87.31,Cairo - Nasr City,2025-11-20,Success
579604,Keith Sims,Electronics,3654.66,Giza - Dokki,2026-01-08,Failed
276585,Abigail Baldwin,Electronics,3172.12,Port Said - Port Fuad,2025-09-15,Pending
748724,Shannon Morgan,Fashion,484.37,Suez - Port Tawfik,2025-06-15,Success
536540,Jessica Maynard,Toys,1797.17,Suez - Port Tawfik,2025-09-11,Failed
338686,Jenna Jones,Toys,10045.92,Giza - Dokki,2025-08-15,Pending
799553,Terry Mckenzie,Toys,14603.29,Suez - Port Tawfik,2025-12-30,Pending
940715,Tina Chapman,Groceries,12974.05,Alexandria - Smouha,2025-07-04,Pending
882370,Robert Cooper,Toys,2761.64,Suez - Port Tawfik,2026-01-01,Pending
207978,Stephanie Curry,Groceries,10017.46,Port Said - Port Fuad,2025-05-02,Success
565794,Sandra Miller,Toys,7016.0,Alexandria - Smouha,2026-01-06,Failed
589190,Elizabeth Hanson,Home Appliances,14526.84,Cairo - Nasr City,2025-04-19,Success
480656,Linda Weber,Groceries,1446.16,Port Said - Port Fuad,2026-03-21,Failed
785271,Michael Roth,Groceries,4169.25,Port Said - Port Fuad,2025-06-27,Failed
427350,Anthony Mata,Electronics,5424.12,Giza - Dokki,2025-05-24,Pending
440974,Steve Gutierrez,Groceries,1225.17,Giza - Dokki,2026-03-21,Failed
388526,Mary Williams,Electronics,4254.46,Cairo - Nasr City,2025-08-12,Success
231036,Ronald Gross,Electronics,11508.55,Alexandria - Smouha,2026-03-04,Failed
349592,Brenda Soto,Toys,13041.85,Port Said - Port Fuad,2025-08-30,Pending
360727,Mary Walton,Fashion,2791.1,Giza - Dokki,2025-09-25,Pending
372049,Tiffany Neal,Toys,9119.87,Giza - Dokki,2025-05-29,Pending
511987,Michael Jimenez,Home Appliances,8481.74,Cairo - Nasr City,2025-07-20,Success
129943,Jessica Thomas,Fashion,3728.25,Giza - Dokki,2025-07-18,Success
570562,Kelsey Wade,Toys,14653.67,Cairo - Nasr City,2025-05-14,Pending
641816,Richard Mills,Groceries,5987.92,Port Said - Port Fuad,2025-06-14,Success
723058,Omar Schroeder,Electronics,13275.26,Alexandria - Smouha,2026-03-26,Failed
536645,Lori Mcdonald,Fashion,11985.76,Port Said - Port Fuad,2025-06-19,Pending
736837,Penny Nelson,Groceries,10244.1,Giza - Dokki,2026-01-04,Pending
665843,Garrett Smith,Electronics,10696.85,Port Said - Port Fuad,2025-12-08,Success
331251,Amber Edwards,Toys,10571.4,Alexandria - Smouha,2026-02-28,Failed
957363,Adrian Thompson,Groceries,4763.8,Suez - Port Tawfik,2026-02-03,Failed
255320,Christine Dudley,Home Appliances,510.71,Alexandria - Smouha,2025-05-24,Success
301697,Reginald Jones,Electronics,8491.44,Alexandria - Smouha,2026-02-16,Pending
632673,Laura Reilly,Toys,1787.38,Suez - Port Tawfik,2026-02-14,Success
336142,Deborah Dickson,Home Appliances,4740.66,Giza - Dokki,2025-07-19,Pending
116010,Andrea Brown,Electronics,949.18,Cairo - Nasr City,2025-09-05,Success
817301,Charlene Sullivan,Groceries,7026.05,Giza - Dokki,2026-03-01,Pending
556692,Dale Johnson,Toys,14956.49,Giza - Dokki,2026-02-19,Success
845136,Taylor Boyle,Groceries,11038.71,Port Said - Port Fuad,2025-12-09,Failed
499468,Jason Boyd,Home Appliances,14430.64,Alexandria - Smouha,2025-08-15,Success
602231,Wesley Schroeder,Groceries,11929.92,Alexandria - Smouha,2025-05-16,Success
480142,Laurie Henderson,Home Appliances,8740.33,Giza - Dokki,2025-10-02,Pending
182663,Darrell Martinez,Toys,5853.27,Suez - Port Tawfik,2025-04-19,Pending
365866,Jennifer Moody,Toys,534.72,Alexandria - Smouha,2026-02-09,Pending
899583,Joseph Stephens,Electronics,3160.88,Port Said - Port Fuad,2026-02-11,Failed
646525,Jeffrey Edwards,Fashion,5255.87,Giza - Dokki,2025-05-16,Success
260735,Jennifer Jones,Home Appliances,9763.32,Alexandria - Smouha,2025-10-10,Failed
130193,Maurice Russell,Home Appliances,12003.7,Giza - Dokki,2025-08-03,Failed
826218,James White,Fashion,4042.6,Port Said - Port Fuad,2025-08-18,Failed
509698,Jacob Powell,Electronics,4115.9,Alexandria - Smouha,2025-10-23,Failed
191527,Ryan Ayala,Electronics,10476.56,Giza - Dokki,2026-02-15,Success
524982,Molly Madden,Electronics,1144.79,Suez - Port Tawfik,2026-02-04,Success
112332,Autumn Weiss,Fashion,11677.5,Port Said - Port Fuad,2025-10-19,Pending
877376,Andrew Brown,Electronics,10683.6,Giza - Dokki,2025-10-29,Success
700379,Thomas Munoz,Fashion,13777.19,Giza - Dokki,2025-06-02,Failed
363032,James Pham,Groceries,10833.08,Giza - Dokki,2025-11-18,Failed
909855,April Aguilar,Groceries,14202.82,Suez - Port Tawfik,2026-02-10,Failed
890095,Raymond Martinez,Fashion,5844.27,Cairo - Nasr City,2025-05-17,Failed
233260,Victor Foster,Fashion,9508.99,Alexandria - Smouha,2026-02-18,Pending
635903,Katrina Bond,Electronics,3824.59,Giza - Dokki,2025-09-07,Success
117486,Stephanie Smith,Toys,5206.96,Alexandria - Smouha,2025-09-22,Pending
201301,James Cunningham,Electronics,13662.17,Cairo - Nasr City,2025-07-22,Pending
451112,Melissa Cannon,Groceries,11767.66,Port Said - Port Fuad,2026-02-13,Failed
467927,Robert Parker,Electronics,3499.12,Giza - Dokki,2025-05-16,Failed
962255,Andrew Duran,Electronics,388.0,Port Said - Port Fuad,2025-08-02,Failed
773268,Dr. Dustin Johnston,Fashion,7703.47,Giza - Dokki,2026-02-21,Failed
708347,Patrick Carey,Electronics,10338.28,Cairo - Nasr City,2025-08-15,Failed
264097,Wayne Velez,Home Appliances,1126.27,Cairo - Nasr City,2025-10-06,Pending
481895,Samuel Wilson,Electronics,4668.07,Alexandria - Smouha,2026-01-28,Success
145082,Ricardo Moore,Electronics,457.37,Suez - Port Tawfik,2025-08-06,Pending
776632,Shannon Stewart,Toys,4599.66,Alexandria - Smouha,2025-05-17,Failed
357168,Kenneth Roberts,Home Appliances,11417.49,Suez - Port Tawfik,2026-01-22,Pending
899994,Rachel Brown,Fashion,3179.14,Port Said - Port Fuad,2026-02-08,Pending
944673,Michael Terrell,Home Appliances,4516.02,Port Said - Port Fuad,2025-12-23,Failed
565595,Sydney Rhodes,Fashion,10608.59,Port Said - Port Fuad,2025-06-23,Pending
140587,Tiffany Hunter,Toys,12188.76,Port Said - Port Fuad,2025-09-12,Failed
261091,Candace Ashley,Fashion,8832.07,Giza - Dokki,2025-12-26,Pending
557162,Elizabeth Ali,Home Appliances,14378.18,Cairo - Nasr City,2025-10-08,Failed
933796,Christine Johnson,Home Appliances,6408.79,Cairo - Nasr City,2025-11-14,Failed
326095,Samantha Hale,Fashion,14547.42,Alexandria - Smouha,2026-01-13,Failed
181590,Larry Gardner,Electronics,10812.03,Port Said - Port Fuad,2026-03-15,Failed
134434,Vernon Green,Fashion,10434.96,Alexandria - Smouha,2026-03-29,Pending
247869,Mr. Jerry Phelps MD,Electronics,12263.27,Cairo - Nasr City,2025-12-16,Success
735321,Lori Powell,Toys,10308.48,Port Said - Port Fuad,2026-01-19,Failed
251398,Mrs. Kara Patel,Home Appliances,12383.9,Cairo - Nasr City,2026-03-27,Pending
391816,Carol Dunn,Fashion,7227.83,Giza - Dokki,2025-07-20,Failed
820009,Ronald Williams,Fashion,11742.03,Suez - Port Tawfik,2025-06-23,Pending
343114,Gina Brooks,Toys,7908.95,Cairo - Nasr City,2025-11-16,Pending
731192,Cristian Adams,Fashion,2904.23,Suez - Port Tawfik,2025-07-23,Failed
955816,Caroline Lucero,Groceries,1810.53,Cairo - Nasr City,2026-02-18,Success
888181,Deborah Mcmahon,Toys,14699.27,Suez - Port Tawfik,2025-10-18,Pending
129225,Michael Adams,Fashion,12752.75,Giza - Dokki,2025-12-03,Success
990745,Dawn Bryant,Fashion,12970.45,Suez - Port Tawfik,2025-08-13,Pending
975812,Dillon Norman,Toys,11180.44,Suez - Port Tawfik,2025-06-01,Success
418270,Gary Estrada,Fashion,12904.02,Giza - Dokki,2025-05-16,Failed
694035,Jon Bowman,Toys,6783.95,Alexandria - Smouha,2025-08-26,Failed
685362,Vanessa Simmons,Groceries,428.64,Alexandria - Smouha,2025-09-22,Pending
689974,Sara Mullins,Groceries,1214.39,Giza - Dokki,2025-12-08,Success
900610,Kevin Miller,Fashion,8785.89,Alexandria - Smouha,2026-01-06,Success
495758,Carly Dawson,Electronics,1711.07,Alexandria - Smouha,2025-09-10,Success
125168,John Vazquez,Fashion,1396.57,Suez - Port Tawfik,2026-01-14,Pending
672696,Brooke Kirby,Electronics,11875.25,Giza - Dokki,2025-11-06,Pending
871984,Kyle Dorsey,Home Appliances,8591.25,Cairo - Nasr City,2025-05-19,Failed
588146,Kristin Fields,Home Appliances,11295.38,Cairo - Nasr City,2026-01-09,Pending
835161,Zachary Griffith,Groceries,10605.87,Port Said - Port Fuad,2026-02-24,Pending
138448,Joshua Stewart,Electronics,11367.32,Port Said - Port Fuad,2025-12-25,Success
386268,Laura Garrison,Electronics,129.43,Giza - Dokki,2025-04-07,Failed
104732,Amber Rogers,Toys,3785.35,Suez - Port Tawfik,2025-12-18,Failed
141872,Miss Karen Clarke,Groceries,1731.31,Alexandria - Smouha,2025-07-22,Failed
506644,Michael Patton,Fashion,6297.65,Cairo - Nasr City,2025-09-09,Pending
551537,Michele Haas,Home Appliances,8302.64,Alexandria - Smouha,2025-12-21,Pending
159190,Scott Harvey,Electronics,3393.16,Cairo - Nasr City,2025-05-02,Success
824651,Jose Brown,Fashion,10321.23,Giza - Dokki,2025-11-05,Failed
567237,Sarah Duffy,Fashion,5386.02,Giza - Dokki,2026-03-21,Failed
204512,Gerald Pham,Toys,11130.33,Alexandria - Smouha,2026-02-18,Failed
696757,Mr. William Ruiz MD,Home Appliances,11522.01,Cairo - Nasr City,2026-03-24,Success
149312,Monica Grant,Toys,5659.7,Port Said - Port Fuad,2025-08-28,Pending
487747,Miss Kristin Valdez DVM,Fashion,12493.43,Alexandria - Smouha,2025-08-01,Success
824659,Rebecca Richards,Fashion,1131.53,Suez - Port Tawfik,2025-12-02,Pending
507361,Joseph Summers,Electronics,1262.56,Port Said - Port Fuad,2025-11-09,Pending
494784,David Johnson MD,Toys,8995.3,Suez - Port Tawfik,2026-01-30,Pending
830730,Christy Schroeder,Groceries,13586.42,Port Said - Port Fuad,2025-12-23,Failed
157607,Brooke Carson,Groceries,2739.22,Giza - Dokki,2025-12-26,Success
495390,Megan Romero,Fashion,14036.79,Suez - Port Tawfik,2026-03-10,Success
353241,Michelle Alexander,Fashion,3446.98,Cairo - Nasr City,2025-07-14,Failed
429204,Richard Holland,Home Appliances,14267.71,Cairo - Nasr City,2025-09-08,Failed
372333,Alex Kirk,Fashion,11839.13,Cairo - Nasr City,2025-04-25,Pending
743035,Ann Rodriguez,Groceries,12106.07,Giza - Dokki,2025-06-13,Success
188196,Ryan Rodriguez,Groceries,436.34,Port Said - Port Fuad,2026-01-31,Success
450114,Megan Morris,Home Appliances,5400.56,Giza - Dokki,2026-02-20,Failed
368774,Melanie Bernard,Groceries,44.51,Giza - Dokki,2025-09-27,Pending
504629,Melissa Nguyen,Home Appliances,9637.66,Port Said - Port Fuad,2025-05-11,Pending
331313,Gary Webb,Electronics,12080.78,Port Said - Port Fuad,2025-08-20,Success
120913,Angela Hurley,Fashion,12075.4,Suez - Port Tawfik,2025-12-14,Success
111311,Alexis Kelley,Home Appliances,9513.98,Port Said - Port Fuad,2025-12-13,Success
532887,Dr. Ricky Yang,Fashion,10264.47,Cairo - Nasr City,2025-09-13,Pending
927298,Juan Miranda,Toys,8270.65,Cairo - Nasr City,2025-08-05,Success
795672,Angel Nash,Home Appliances,7667.29,Port Said - Port Fuad,2025-12-12,Success
315889,Juan Hall,Home Appliances,9868.88,Suez - Port Tawfik,2025-08-18,Pending
337391,Mary Peterson,Fashion,12239.22,Port Said - Port Fuad,2026-03-30,Success
451014,Angela Abbott,Electronics,14131.36,Cairo - Nasr City,2025-06-17,Success
843899,Willie Gutierrez,Groceries,10714.49,Cairo - Nasr City,2025-05-20,Failed
301959,Angela Smith,Groceries,11402.92,Cairo - Nasr City,2025-04-30,Success
308747,Richard Wilson,Groceries,151.0,Cairo - Nasr City,2025-08-10,Success
644497,Austin Smith,Fashion,1219.88,Alexandria - Smouha,2025-08-18,Success
196895,Mallory Bauer,Fashion,2060.88,Giza - Dokki,2025-06-11,Pending
368389,Tiffany Curtis,Home Appliances,349.83,Cairo - Nasr City,2026-03-02,Failed
896788,John Weaver,Home Appliances,6209.34,Cairo - Nasr City,2025-07-10,Success
856950,Jordan Zimmerman,Electronics,12376.27,Suez - Port Tawfik,2025-07-16,Pending
950252,Jason Gordon,Fashion,2977.98,Suez - Port Tawfik,2025-05-05,Success
142570,Levi May,Home Appliances,2507.33,Cairo - Nasr City,2026-01-11,Pending
469120,Brandi Strickland,Groceries,2714.54,Suez - Port Tawfik,2026-01-27,Pending
552343,Bryan Gonzalez,Toys,3695.93,Alexandria - Smouha,2025-08-19,Pending
979574,Dustin Garza,Toys,4088.87,Giza - Dokki,2026-02-26,Success
907554,Timothy Russell MD,Groceries,10322.24,Port Said - Port Fuad,2025-10-29,Success
976899,Don Smith MD,Home Appliances,8196.14,Giza - Dokki,2026-03-29,Failed
626493,Joseph Soto,Home Appliances,10903.59,Giza - Dokki,2025-09-12,Pending
